Designator,Mid X,Mid Y,Rotation,Layer
C1,1.4,14.9,90.0,top
C2,7.6,16.3,270.0,top
C3,9.8,15.9,180.0,top
C4,9.8,16.85,180.0,top
C5,8.3,19.0,180.0,top
C6,6.4,14.9,90.0,top
C7,3.9,14.2,0.0,top
D1,12.0,14.801,180.0,top
D5,2.0,21.85,180.0,top
J1,7.0,26.9,180.0,top
J2,8.31,24.35,180.0,top
J3,7.0,4.5,0.0,top
L2,3.9,11.6,0.0,top
Q1,10.8,21.0,270.0,top
R1,5.5,8.5,90.0,top
R10,1.4,17.0,90.0,top
R11,2.0,20.1,270.0,top
R12,2.9,20.1,270.0,top
R13,1.1,20.1,270.0,top
R2,8.6,8.5,270.0,top
R3,3.9,18.1,0.0,top
R4,6.4,17.0,270.0,top
R5,13.0,18.3,90.0,top
R6,1.2,23.6,90.0,top
U1,3.9,16.2,0.0,top
U2,7.6,21.2,270.0,top
U3,8.6,12.5,0.0,top
U4,12.15,11.0,0.0,top
